,Business day,Connection point EAN,Connection point Name,Market Party Name,PTE (15min),PTE Start time,Prognosis [MW] (DA),Prognosis [MW] (ID),Realised [MW]
17005,8/14/2020,999999999999999000,CONN B1,MP B,14,3:15,2,1,-3
17006,8/14/2020,999999999999999000,CONN B1,MP B,15,3:30,-5,-4,0
17007,8/14/2020,999999999999999000,CONN B1,MP B,16,3:45,4,5,16
17008,8/14/2020,999999999999999000,CONN B1,MP B,17,4:00,-6,-6,3
17009,8/14/2020,999999999999999000,CONN B1,MP B,18,4:15,0,0,-4
17010,8/14/2020,999999999999999000,CONN B1,MP B,19,4:30,-5,-5,16
17011,8/14/2020,999999999999999000,CONN B1,MP B,20,4:45,-8,-9,10
17012,8/14/2020,999999999999999000,CONN B1,MP B,21,5:00,-6,-5,7
17013,8/14/2020,999999999999999000,CONN B1,MP B,22,5:15,9,10,-5
17014,8/14/2020,999999999999999000,CONN B1,MP B,23,5:30,-7,-8,-8
17015,8/14/2020,999999999999999000,CONN B1,MP B,24,5:45,5,4,1
17016,8/14/2020,999999999999999000,CONN B1,MP B,25,6:00,10,11,15
17017,8/14/2020,999999999999999000,CONN B1,MP B,26,6:15,-1,-2,15
17018,8/14/2020,999999999999999000,CONN B1,MP B,27,6:30,-7,-6,14
17019,8/14/2020,999999999999999000,CONN B1,MP B,28,6:45,8,7,14
17020,8/14/2020,999999999999999000,CONN B1,MP B,29,7:00,1,2,2
17021,8/14/2020,999999999999999000,CONN B1,MP B,30,7:15,10,9,-6
17022,8/14/2020,999999999999999000,CONN B1,MP B,31,7:30,1,1,-4
17023,8/14/2020,999999999999999000,CONN B1,MP B,32,7:45,-9,-10,-5
17024,8/14/2020,999999999999999000,CONN B1,MP B,33,8:00,3,4,-15
17025,8/14/2020,999999999999999000,CONN B1,MP B,34,8:15,-5,-5,-10
17026,8/14/2020,999999999999999000,CONN B1,MP B,35,8:30,-10,-9,20
17027,8/14/2020,999999999999999000,CONN B1,MP B,36,8:45,5,4,16
17028,8/14/2020,999999999999999000,CONN B1,MP B,37,9:00,4,5,11
17029,8/14/2020,999999999999999000,CONN B1,MP B,38,9:15,-7,-8,-5
17030,8/14/2020,999999999999999000,CONN B1,MP B,39,9:30,6,7,-1
17031,8/14/2020,999999999999999000,CONN B1,MP B,40,9:45,5,4,-2
17032,8/14/2020,999999999999999000,CONN B1,MP B,41,10:00,-9,-8,9.072
17033,8/14/2020,999999999999999000,CONN B1,MP B,42,10:15,8,9,-2.928
17034,8/14/2020,999999999999999000,CONN B1,MP B,43,10:30,10,10,13.072
17035,8/14/2020,999999999999999000,CONN B1,MP B,44,10:45,9,9,7.072
17036,8/14/2020,999999999999999000,CONN B1,MP B,45,11:00,2,3,-14.964
17037,8/14/2020,999999999999999000,CONN B1,MP B,46,11:15,-2,-1,-14.964
17038,8/14/2020,999999999999999000,CONN B1,MP B,47,11:30,-2,-1,11.036
17039,8/14/2020,999999999999999000,CONN B1,MP B,48,11:45,8,8,17.036
17040,8/14/2020,999999999999999000,CONN B1,MP B,49,12:00,9,10,10.072
17041,8/14/2020,999999999999999000,CONN B1,MP B,50,12:15,5,5,-7.928
17042,8/14/2020,999999999999999000,CONN B1,MP B,51,12:30,-1,-1,12.072
17043,8/14/2020,999999999999999000,CONN B1,MP B,52,12:45,4,5,0.072
17044,8/14/2020,999999999999999000,CONN B1,MP B,53,13:00,8,9,-2.928
17045,8/14/2020,999999999999999000,CONN B1,MP B,54,13:15,6,6,3.072
17046,8/14/2020,999999999999999000,CONN B1,MP B,55,13:30,-10,-11,16.072
17047,8/14/2020,999999999999999000,CONN B1,MP B,56,13:45,-8,-8,0.072
17048,8/14/2020,999999999999999000,CONN B1,MP B,57,14:00,10,10,19.073
17049,8/14/2020,999999999999999000,CONN B1,MP B,58,14:15,-9,-9,10.073
17050,8/14/2020,999999999999999000,CONN B1,MP B,59,14:30,0,0,-5.927
17051,8/14/2020,999999999999999000,CONN B1,MP B,60,14:45,1,2,-14.927
17052,8/14/2020,999999999999999000,CONN B1,MP B,61,15:00,5,6,16.072
17053,8/14/2020,999999999999999000,CONN B1,MP B,62,15:15,-2,-1,18.072
17054,8/14/2020,999999999999999000,CONN B1,MP B,63,15:30,6,6,-6.928
17055,8/14/2020,999999999999999000,CONN B1,MP B,64,15:45,-10,-9,-2.928
17056,8/14/2020,999999999999999000,CONN B1,MP B,65,16:00,1,2,19.071
17057,8/14/2020,999999999999999000,CONN B1,MP B,66,16:15,6,7,19.071
17058,8/14/2020,999999999999999000,CONN B1,MP B,67,16:30,9,10,2.071
17059,8/14/2020,999999999999999000,CONN B1,MP B,68,16:45,-2,-2,3.071
17060,8/14/2020,999999999999999000,CONN B1,MP B,69,17:00,-4,-4,-17.891
17061,8/14/2020,999999999999999000,CONN B1,MP B,70,17:15,9,9,12.109
17062,8/14/2020,999999999999999000,CONN B1,MP B,71,17:30,-4,-3,5.109
17063,8/14/2020,999999999999999000,CONN B1,MP B,72,17:45,8,8,-6.891
17064,8/14/2020,999999999999999000,CONN B1,MP B,73,18:00,10,10,6.072
17065,8/14/2020,999999999999999000,CONN B1,MP B,74,18:15,-6,-6,1.072
17066,8/14/2020,999999999999999000,CONN B1,MP B,75,18:30,1,2,19.072
17067,8/14/2020,999999999999999000,CONN B1,MP B,76,18:45,0,-1,-14.928
17068,8/14/2020,999999999999999000,CONN B1,MP B,77,19:00,9,10,20.108
17069,8/14/2020,999999999999999000,CONN B1,MP B,78,19:15,-7,-7,0.108
17070,8/14/2020,999999999999999000,CONN B1,MP B,79,19:30,6,5,3.108
17071,8/14/2020,999999999999999000,CONN B1,MP B,80,19:45,7,7,-6.892
17072,8/14/2020,999999999999999000,CONN B1,MP B,81,20:00,6,7,16.072
17073,8/14/2020,999999999999999000,CONN B1,MP B,82,20:15,0,1,-7.928
17074,8/14/2020,999999999999999000,CONN B1,MP B,83,20:30,-4,-5,-2.928
17075,8/14/2020,999999999999999000,CONN B1,MP B,84,20:45,2,3,16.072
17076,8/14/2020,999999999999999000,CONN B1,MP B,85,21:00,-9,-10,-10.928
17077,8/14/2020,999999999999999000,CONN B1,MP B,86,21:15,2,2,-0.928
17078,8/14/2020,999999999999999000,CONN B1,MP B,87,21:30,-1,-2,17.072
17079,8/14/2020,999999999999999000,CONN B1,MP B,88,21:45,-7,-6,3.072
17080,8/14/2020,999999999999999000,CONN B1,MP B,89,22:00,8,9,-18.893
17081,8/14/2020,999999999999999000,CONN B1,MP B,90,22:15,-4,-3,-15.893
17082,8/14/2020,999999999999999000,CONN B1,MP B,91,22:30,-4,-5,-13.893
17083,8/14/2020,999999999999999000,CONN B1,MP B,92,22:45,6,7,-9.893
17084,8/14/2020,999999999999999000,CONN B1,MP B,93,23:00,3,3,1.072
17085,8/14/2020,999999999999999000,CONN B1,MP B,94,23:15,2,2,0.072
17086,8/14/2020,999999999999999000,CONN B1,MP B,95,23:30,1,1,-17.928
17087,8/14/2020,999999999999999000,CONN B1,MP B,96,23:45,-10,-10,19.072
17088,8/14/2020,999999999999999000,CONN B2,MP B,1,0:00,-2,-1,20
17089,8/14/2020,999999999999999000,CONN B2,MP B,2,0:15,3,2,0
17090,8/14/2020,999999999999999000,CONN B2,MP B,3,0:30,-9,-8,-2
17091,8/14/2020,999999999999999000,CONN B2,MP B,4,0:45,7,7,16
17092,8/14/2020,999999999999999000,CONN B2,MP B,5,1:00,-7,-6,-2
17093,8/14/2020,999999999999999000,CONN B2,MP B,6,1:15,3,2,13
17094,8/14/2020,999999999999999000,CONN B2,MP B,7,1:30,3,2,18
17095,8/14/2020,999999999999999000,CONN B2,MP B,8,1:45,-7,-6,4
17096,8/14/2020,999999999999999000,CONN B2,MP B,9,2:00,3,3,-19
17097,8/14/2020,999999999999999000,CONN B2,MP B,10,2:15,9,8,-11
17098,8/14/2020,999999999999999000,CONN B2,MP B,11,2:30,5,6,13
17099,8/14/2020,999999999999999000,CONN B2,MP B,12,2:45,-5,-6,-15
17100,8/14/2020,999999999999999000,CONN B2,MP B,13,3:00,5,4,9
17101,8/14/2020,999999999999999000,CONN B2,MP B,14,3:15,7,6,-12
17102,8/14/2020,999999999999999000,CONN B2,MP B,15,3:30,-9,-9,-1
17103,8/14/2020,999999999999999000,CONN B2,MP B,16,3:45,-7,-6,7
17104,8/14/2020,999999999999999000,CONN B2,MP B,17,4:00,-7,-7,6
17105,8/14/2020,999999999999999000,CONN B2,MP B,18,4:15,-2,-1,-13
17106,8/14/2020,999999999999999000,CONN B2,MP B,19,4:30,10,11,-19
17107,8/14/2020,999999999999999000,CONN B2,MP B,20,4:45,-8,-9,18
17108,8/14/2020,999999999999999000,CONN B2,MP B,21,5:00,4,5,-10
17109,8/14/2020,999999999999999000,CONN B2,MP B,22,5:15,9,9,-10
17110,8/14/2020,999999999999999000,CONN B2,MP B,23,5:30,1,1,2
17111,8/14/2020,999999999999999000,CONN B2,MP B,24,5:45,10,10,-6
17112,8/14/2020,999999999999999000,CONN B2,MP B,25,6:00,-5,-6,-20
17113,8/14/2020,999999999999999000,CONN B2,MP B,26,6:15,-1,-1,1
17114,8/14/2020,999999999999999000,CONN B2,MP B,27,6:30,-8,-9,11
17115,8/14/2020,999999999999999000,CONN B2,MP B,28,6:45,-2,-2,1
17116,8/14/2020,999999999999999000,CONN B2,MP B,29,7:00,0,0,4
17117,8/14/2020,999999999999999000,CONN B2,MP B,30,7:15,-8,-8,-14
17118,8/14/2020,999999999999999000,CONN B2,MP B,31,7:30,9,9,11
17119,8/14/2020,999999999999999000,CONN B2,MP B,32,7:45,3,4,14
17120,8/14/2020,999999999999999000,CONN B2,MP B,33,8:00,-6,-5,4
17121,8/14/2020,999999999999999000,CONN B2,MP B,34,8:15,8,7,10
17122,8/14/2020,999999999999999000,CONN B2,MP B,35,8:30,0,0,-17
17123,8/14/2020,999999999999999000,CONN B2,MP B,36,8:45,9,9,9
17124,8/14/2020,999999999999999000,CONN B2,MP B,37,9:00,-8,-7,5
17125,8/14/2020,999999999999999000,CONN B2,MP B,38,9:15,-10,-11,3
17126,8/14/2020,999999999999999000,CONN B2,MP B,39,9:30,-2,-1,-2
17127,8/14/2020,999999999999999000,CONN B2,MP B,40,9:45,-7,-6,9
17128,8/14/2020,999999999999999000,CONN B2,MP B,41,10:00,-6,-7,-1
17129,8/14/2020,999999999999999000,CONN B2,MP B,42,10:15,2,1,-11
17130,8/14/2020,999999999999999000,CONN B2,MP B,43,10:30,10,10,-17
17131,8/14/2020,999999999999999000,CONN B2,MP B,44,10:45,-2,-2,-1
17132,8/14/2020,999999999999999000,CONN B2,MP B,45,11:00,-8,-8,-17
17133,8/14/2020,999999999999999000,CONN B2,MP B,46,11:15,-5,-5,0
17134,8/14/2020,999999999999999000,CONN B2,MP B,47,11:30,9,8,17
17135,8/14/2020,999999999999999000,CONN B2,MP B,48,11:45,0,-1,-16
17136,8/14/2020,999999999999999000,CONN B2,MP B,49,12:00,10,9,-19
17137,8/14/2020,999999999999999000,CONN B2,MP B,50,12:15,10,10,11
17138,8/14/2020,999999999999999000,CONN B2,MP B,51,12:30,2,3,3
17139,8/14/2020,999999999999999000,CONN B2,MP B,52,12:45,-9,-9,1
17140,8/14/2020,999999999999999000,CONN B2,MP B,53,13:00,6,6,-12
17141,8/14/2020,999999999999999000,CONN B2,MP B,54,13:15,6,6,10
17142,8/14/2020,999999999999999000,CONN B2,MP B,55,13:30,6,7,-2
17143,8/14/2020,999999999999999000,CONN B2,MP B,56,13:45,6,6,8
17144,8/14/2020,999999999999999000,CONN B2,MP B,57,14:00,10,9,-1
17145,8/14/2020,999999999999999000,CONN B2,MP B,58,14:15,7,6,3
17146,8/14/2020,999999999999999000,CONN B2,MP B,59,14:30,4,3,1
17147,8/14/2020,999999999999999000,CONN B2,MP B,60,14:45,7,6,-2
17148,8/14/2020,999999999999999000,CONN B2,MP B,61,15:00,-7,-6,-3
17149,8/14/2020,999999999999999000,CONN B2,MP B,62,15:15,1,2,4
17150,8/14/2020,999999999999999000,CONN B2,MP B,63,15:30,-4,-3,-13
17151,8/14/2020,999999999999999000,CONN B2,MP B,64,15:45,-1,0,4
17152,8/14/2020,999999999999999000,CONN B2,MP B,65,16:00,-3,-3,9
17153,8/14/2020,999999999999999000,CONN B2,MP B,66,16:15,-4,-3,7
17154,8/14/2020,999999999999999000,CONN B2,MP B,67,16:30,-3,-2,8
17155,8/14/2020,999999999999999000,CONN B2,MP B,68,16:45,0,-1,-17
17156,8/14/2020,999999999999999000,CONN B2,MP B,69,17:00,-6,-7,-11
17157,8/14/2020,999999999999999000,CONN B2,MP B,70,17:15,8,8,3
17158,8/14/2020,999999999999999000,CONN B2,MP B,71,17:30,-3,-3,9
17159,8/14/2020,999999999999999000,CONN B2,MP B,72,17:45,4,5,10
17160,8/14/2020,999999999999999000,CONN B2,MP B,73,18:00,7,6,19
17161,8/14/2020,999999999999999000,CONN B2,MP B,74,18:15,5,6,-19
17162,8/14/2020,999999999999999000,CONN B2,MP B,75,18:30,8,7,7
17163,8/14/2020,999999999999999000,CONN B2,MP B,76,18:45,7,6,14
17164,8/14/2020,999999999999999000,CONN B2,MP B,77,19:00,8,7,8
17165,8/14/2020,999999999999999000,CONN B2,MP B,78,19:15,4,4,18
17166,8/14/2020,999999999999999000,CONN B2,MP B,79,19:30,-10,-11,-11
17167,8/14/2020,999999999999999000,CONN B2,MP B,80,19:45,-7,-6,8
17168,8/14/2020,999999999999999000,CONN B2,MP B,81,20:00,0,0,13
17169,8/14/2020,999999999999999000,CONN B2,MP B,82,20:15,2,3,15
17170,8/14/2020,999999999999999000,CONN B2,MP B,83,20:30,-8,-9,-16
17171,8/14/2020,999999999999999000,CONN B2,MP B,84,20:45,10,9,-20
17172,8/14/2020,999999999999999000,CONN B2,MP B,85,21:00,3,2,10
17173,8/14/2020,999999999999999000,CONN B2,MP B,86,21:15,6,5,-3
17174,8/14/2020,999999999999999000,CONN B2,MP B,87,21:30,-1,0,12
17175,8/14/2020,999999999999999000,CONN B2,MP B,88,21:45,4,4,20
17176,8/14/2020,999999999999999000,CONN B2,MP B,89,22:00,-1,0,10
17177,8/14/2020,999999999999999000,CONN B2,MP B,90,22:15,-7,-7,15
17178,8/14/2020,999999999999999000,CONN B2,MP B,91,22:30,8,7,-5
17179,8/14/2020,999999999999999000,CONN B2,MP B,92,22:45,-2,-3,-2
17180,8/14/2020,999999999999999000,CONN B2,MP B,93,23:00,3,2,-4
17181,8/14/2020,999999999999999000,CONN B2,MP B,94,23:15,3,3,6
17182,8/14/2020,999999999999999000,CONN B2,MP B,95,23:30,5,6,-14
17183,8/14/2020,999999999999999000,CONN B2,MP B,96,23:45,-5,-4,11
17184,8/14/2020,999999999999999000,CONN B3,MP B,1,0:00,9,10,-12
17185,8/14/2020,999999999999999000,CONN B3,MP B,2,0:15,-9,-9,-12
17186,8/14/2020,999999999999999000,CONN B3,MP B,3,0:30,-2,-1,-8
17187,8/14/2020,999999999999999000,CONN B3,MP B,4,0:45,-7,-6,-10
17188,8/14/2020,999999999999999000,CONN B3,MP B,5,1:00,-10,-9,16
17189,8/14/2020,999999999999999000,CONN B3,MP B,6,1:15,2,3,-10
17190,8/14/2020,999999999999999000,CONN B3,MP B,7,1:30,-7,-7,-1
17191,8/14/2020,999999999999999000,CONN B3,MP B,8,1:45,-6,-6,-11
17192,8/14/2020,999999999999999000,CONN B3,MP B,9,2:00,5,6,2
17193,8/14/2020,999999999999999000,CONN B3,MP B,10,2:15,5,6,2
17194,8/14/2020,999999999999999000,CONN B3,MP B,11,2:30,8,8,-2
17195,8/14/2020,999999999999999000,CONN B3,MP B,12,2:45,6,7,-11
17196,8/14/2020,999999999999999000,CONN B3,MP B,13,3:00,2,3,9
17197,8/14/2020,999999999999999000,CONN B3,MP B,14,3:15,-5,-5,-5
17198,8/14/2020,999999999999999000,CONN B3,MP B,15,3:30,1,2,-20
17199,8/14/2020,999999999999999000,CONN B3,MP B,16,3:45,4,3,-20
17200,8/14/2020,999999999999999000,CONN B3,MP B,17,4:00,-3,-2,-18
17201,8/14/2020,999999999999999000,CONN B3,MP B,18,4:15,-9,-10,-18
17202,8/14/2020,999999999999999000,CONN B3,MP B,19,4:30,4,3,-20
17203,8/14/2020,999999999999999000,CONN B3,MP B,20,4:45,0,-1,-11
17204,8/14/2020,999999999999999000,CONN B3,MP B,21,5:00,-8,-7,-7
17205,8/14/2020,999999999999999000,CONN B3,MP B,22,5:15,-9,-9,7
17206,8/14/2020,999999999999999000,CONN B3,MP B,23,5:30,3,3,-5
17207,8/14/2020,999999999999999000,CONN B3,MP B,24,5:45,4,3,2
17208,8/14/2020,999999999999999000,CONN B3,MP B,25,6:00,7,6,-19
17209,8/14/2020,999999999999999000,CONN B3,MP B,26,6:15,-1,-1,-17
17210,8/14/2020,999999999999999000,CONN B3,MP B,27,6:30,-5,-4,17
17211,8/14/2020,999999999999999000,CONN B3,MP B,28,6:45,-4,-3,2
17212,8/14/2020,999999999999999000,CONN B3,MP B,29,7:00,-7,-8,12
17213,8/14/2020,999999999999999000,CONN B3,MP B,30,7:15,10,10,15
17214,8/14/2020,999999999999999000,CONN B3,MP B,31,7:30,7,6,-20
17215,8/14/2020,999999999999999000,CONN B3,MP B,32,7:45,10,9,-8
17216,8/14/2020,999999999999999000,CONN B3,MP B,33,8:00,-7,-8,-17
17217,8/14/2020,999999999999999000,CONN B3,MP B,34,8:15,3,4,-16
17218,8/14/2020,999999999999999000,CONN B3,MP B,35,8:30,-10,-9,-6
17219,8/14/2020,999999999999999000,CONN B3,MP B,36,8:45,7,8,17
17220,8/14/2020,999999999999999000,CONN B3,MP B,37,9:00,-7,-7,-5
17221,8/14/2020,999999999999999000,CONN B3,MP B,38,9:15,6,6,-12
17222,8/14/2020,999999999999999000,CONN B3,MP B,39,9:30,-4,-4,4
17223,8/14/2020,999999999999999000,CONN B3,MP B,40,9:45,6,6,-9
17224,8/14/2020,999999999999999000,CONN B3,MP B,41,10:00,6,7,-20
17225,8/14/2020,999999999999999000,CONN B3,MP B,42,10:15,10,10,18
17226,8/14/2020,999999999999999000,CONN B3,MP B,43,10:30,-9,-8,-16
17227,8/14/2020,999999999999999000,CONN B3,MP B,44,10:45,8,7,-8
17228,8/14/2020,999999999999999000,CONN B3,MP B,45,11:00,10,11,18
17229,8/14/2020,999999999999999000,CONN B3,MP B,46,11:15,8,9,-20
17230,8/14/2020,999999999999999000,CONN B3,MP B,47,11:30,6,6,3
17231,8/14/2020,999999999999999000,CONN B3,MP B,48,11:45,7,6,-4
17232,8/14/2020,999999999999999000,CONN B3,MP B,49,12:00,4,5,-10
17233,8/14/2020,999999999999999000,CONN B3,MP B,50,12:15,2,2,12
17234,8/14/2020,999999999999999000,CONN B3,MP B,51,12:30,1,2,-16
17235,8/14/2020,999999999999999000,CONN B3,MP B,52,12:45,3,4,5
17236,8/14/2020,999999999999999000,CONN B3,MP B,53,13:00,9,10,10
17237,8/14/2020,999999999999999000,CONN B3,MP B,54,13:15,-3,-4,-3
17238,8/14/2020,999999999999999000,CONN B3,MP B,55,13:30,0,1,-1
17239,8/14/2020,999999999999999000,CONN B3,MP B,56,13:45,-2,-1,12
17240,8/14/2020,999999999999999000,CONN B3,MP B,57,14:00,-6,-6,17
17241,8/14/2020,999999999999999000,CONN B3,MP B,58,14:15,-1,-2,8
17242,8/14/2020,999999999999999000,CONN B3,MP B,59,14:30,-6,-7,-12
17243,8/14/2020,999999999999999000,CONN B3,MP B,60,14:45,1,1,-13
17244,8/14/2020,999999999999999000,CONN B3,MP B,61,15:00,10,9,-2
17245,8/14/2020,999999999999999000,CONN B3,MP B,62,15:15,3,2,-15
17246,8/14/2020,999999999999999000,CONN B3,MP B,63,15:30,8,9,-18
17247,8/14/2020,999999999999999000,CONN B3,MP B,64,15:45,9,10,6
17248,8/14/2020,999999999999999000,CONN B3,MP B,65,16:00,3,4,-11
17249,8/14/2020,999999999999999000,CONN B3,MP B,66,16:15,0,-1,0
17250,8/14/2020,999999999999999000,CONN B3,MP B,67,16:30,-2,-1,-3
17251,8/14/2020,999999999999999000,CONN B3,MP B,68,16:45,-3,-4,-9
17252,8/14/2020,999999999999999000,CONN B3,MP B,69,17:00,9,8,-6
17253,8/14/2020,999999999999999000,CONN B3,MP B,70,17:15,7,6,-19
17254,8/14/2020,999999999999999000,CONN B3,MP B,71,17:30,1,2,1
17255,8/14/2020,999999999999999000,CONN B3,MP B,72,17:45,-9,-8,2
17256,8/14/2020,999999999999999000,CONN B3,MP B,73,18:00,-4,-5,-1
17257,8/14/2020,999999999999999000,CONN B3,MP B,74,18:15,-1,-2,-9
17258,8/14/2020,999999999999999000,CONN B3,MP B,75,18:30,8,7,-15
17259,8/14/2020,999999999999999000,CONN B3,MP B,76,18:45,7,6,-19
17260,8/14/2020,999999999999999000,CONN B3,MP B,77,19:00,-9,-10,-1
17261,8/14/2020,999999999999999000,CONN B3,MP B,78,19:15,0,1,0
17262,8/14/2020,999999999999999000,CONN B3,MP B,79,19:30,-7,-8,-16
17263,8/14/2020,999999999999999000,CONN B3,MP B,80,19:45,-8,-9,-19
17264,8/14/2020,999999999999999000,CONN B3,MP B,81,20:00,-5,-4,-13
17265,8/14/2020,999999999999999000,CONN B3,MP B,82,20:15,-9,-8,17
17266,8/14/2020,999999999999999000,CONN B3,MP B,83,20:30,-2,-2,-8
17267,8/14/2020,999999999999999000,CONN B3,MP B,84,20:45,-4,-4,3
17268,8/14/2020,999999999999999000,CONN B3,MP B,85,21:00,8,7,0
17269,8/14/2020,999999999999999000,CONN B3,MP B,86,21:15,-1,0,-14
17270,8/14/2020,999999999999999000,CONN B3,MP B,87,21:30,7,8,19
17271,8/14/2020,999999999999999000,CONN B3,MP B,88,21:45,-5,-4,-9
17272,8/14/2020,999999999999999000,CONN B3,MP B,89,22:00,-6,-5,-19
17273,8/14/2020,999999999999999000,CONN B3,MP B,90,22:15,8,7,-12
17274,8/14/2020,999999999999999000,CONN B3,MP B,91,22:30,10,10,-19
17275,8/14/2020,999999999999999000,CONN B3,MP B,92,22:45,9,8,-10
17276,8/14/2020,999999999999999000,CONN B3,MP B,93,23:00,-10,-11,-9
17277,8/14/2020,999999999999999000,CONN B3,MP B,94,23:15,8,9,15
17278,8/14/2020,999999999999999000,CONN B3,MP B,95,23:30,10,11,5
17279,8/14/2020,999999999999999000,CONN B3,MP B,96,23:45,7,8,18
17280,8/14/2020,999999999999999000,CONN B4,MP B,1,0:00,6,5,4
17281,8/14/2020,999999999999999000,CONN B4,MP B,2,0:15,9,8,-1
17282,8/14/2020,999999999999999000,CONN B4,MP B,3,0:30,6,5,3
17283,8/14/2020,999999999999999000,CONN B4,MP B,4,0:45,2,1,-18
17284,8/14/2020,999999999999999000,CONN B4,MP B,5,1:00,-6,-6,2
17285,8/14/2020,999999999999999000,CONN B4,MP B,6,1:15,-1,0,-15
17286,8/14/2020,999999999999999000,CONN B4,MP B,7,1:30,4,5,-9
17287,8/14/2020,999999999999999000,CONN B4,MP B,8,1:45,7,6,1
17288,8/14/2020,999999999999999000,CONN B4,MP B,9,2:00,-3,-2,-2
17289,8/14/2020,999999999999999000,CONN B4,MP B,10,2:15,-1,-1,-15
17290,8/14/2020,999999999999999000,CONN B4,MP B,11,2:30,7,6,-9
17291,8/14/2020,999999999999999000,CONN B4,MP B,12,2:45,-10,-9,-16
17292,8/14/2020,999999999999999000,CONN B4,MP B,13,3:00,10,9,3
17293,8/14/2020,999999999999999000,CONN B4,MP B,14,3:15,-10,-9,-17
17294,8/14/2020,999999999999999000,CONN B4,MP B,15,3:30,-6,-6,-10
17295,8/14/2020,999999999999999000,CONN B4,MP B,16,3:45,-2,-1,19
17296,8/14/2020,999999999999999000,CONN B4,MP B,17,4:00,4,4,19
17297,8/14/2020,999999999999999000,CONN B4,MP B,18,4:15,-2,-3,0
17298,8/14/2020,999999999999999000,CONN B4,MP B,19,4:30,-7,-6,-8
17299,8/14/2020,999999999999999000,CONN B4,MP B,20,4:45,9,9,16
17300,8/14/2020,999999999999999000,CONN B4,MP B,21,5:00,-10,-10,-2
17301,8/14/2020,999999999999999000,CONN B4,MP B,22,5:15,-8,-7,-1
17302,8/14/2020,999999999999999000,CONN B4,MP B,23,5:30,5,5,12
17303,8/14/2020,999999999999999000,CONN B4,MP B,24,5:45,0,-1,17
17304,8/14/2020,999999999999999000,CONN B4,MP B,25,6:00,1,0,15
17305,8/14/2020,999999999999999000,CONN B4,MP B,26,6:15,-6,-7,16
17306,8/14/2020,999999999999999000,CONN B4,MP B,27,6:30,-3,-3,3
17307,8/14/2020,999999999999999000,CONN B4,MP B,28,6:45,0,0,-11
17308,8/14/2020,999999999999999000,CONN B4,MP B,29,7:00,8,7,-1
17309,8/14/2020,999999999999999000,CONN B4,MP B,30,7:15,-8,-9,-2
17310,8/14/2020,999999999999999000,CONN B4,MP B,31,7:30,8,9,-14
17311,8/14/2020,999999999999999000,CONN B4,MP B,32,7:45,8,9,17
17312,8/14/2020,999999999999999000,CONN B4,MP B,33,8:00,9,9,6
17313,8/14/2020,999999999999999000,CONN B4,MP B,34,8:15,-10,-10,20
17314,8/14/2020,999999999999999000,CONN B4,MP B,35,8:30,8,7,9
17315,8/14/2020,999999999999999000,CONN B4,MP B,36,8:45,-5,-5,12
17316,8/14/2020,999999999999999000,CONN B4,MP B,37,9:00,5,4,2
17317,8/14/2020,999999999999999000,CONN B4,MP B,38,9:15,-1,0,-2
17318,8/14/2020,999999999999999000,CONN B4,MP B,39,9:30,3,4,-7
17319,8/14/2020,999999999999999000,CONN B4,MP B,40,9:45,4,4,-16
17320,8/14/2020,999999999999999000,CONN B4,MP B,41,10:00,-5,-5,-18
17321,8/14/2020,999999999999999000,CONN B4,MP B,42,10:15,1,0,-18
17322,8/14/2020,999999999999999000,CONN B4,MP B,43,10:30,2,1,-12
17323,8/14/2020,999999999999999000,CONN B4,MP B,44,10:45,4,3,8
17324,8/14/2020,999999999999999000,CONN B4,MP B,45,11:00,2,1,-3
17325,8/14/2020,999999999999999000,CONN B4,MP B,46,11:15,-7,-6,17
17326,8/14/2020,999999999999999000,CONN B4,MP B,47,11:30,-9,-10,-19
17327,8/14/2020,999999999999999000,CONN B4,MP B,48,11:45,-9,-9,-2
17328,8/14/2020,999999999999999000,CONN B4,MP B,49,12:00,1,2,10
17329,8/14/2020,999999999999999000,CONN B4,MP B,50,12:15,-6,-6,-2
17330,8/14/2020,999999999999999000,CONN B4,MP B,51,12:30,2,1,18
17331,8/14/2020,999999999999999000,CONN B4,MP B,52,12:45,7,7,-16
17332,8/14/2020,999999999999999000,CONN B4,MP B,53,13:00,-7,-6,-14
17333,8/14/2020,999999999999999000,CONN B4,MP B,54,13:15,1,2,6
17334,8/14/2020,999999999999999000,CONN B4,MP B,55,13:30,-4,-3,11
17335,8/14/2020,999999999999999000,CONN B4,MP B,56,13:45,5,4,-6
17336,8/14/2020,999999999999999000,CONN B4,MP B,57,14:00,3,4,-8
17337,8/14/2020,999999999999999000,CONN B4,MP B,58,14:15,-7,-7,15
17338,8/14/2020,999999999999999000,CONN B4,MP B,59,14:30,2,2,15
17339,8/14/2020,999999999999999000,CONN B4,MP B,60,14:45,10,9,6
17340,8/14/2020,999999999999999000,CONN B4,MP B,61,15:00,6,5,-11
17341,8/14/2020,999999999999999000,CONN B4,MP B,62,15:15,5,5,-17
17342,8/14/2020,999999999999999000,CONN B4,MP B,63,15:30,2,2,20
17343,8/14/2020,999999999999999000,CONN B4,MP B,64,15:45,-3,-4,15
17344,8/14/2020,999999999999999000,CONN B4,MP B,65,16:00,-3,-3,-18
17345,8/14/2020,999999999999999000,CONN B4,MP B,66,16:15,2,2,12
17346,8/14/2020,999999999999999000,CONN B4,MP B,67,16:30,-9,-10,-6
